epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time
1,4.132411995519506,0.07351815181518152,3.7847907433462615,0.11774257425742574,0.0009997535269026829,673.563223361969
2,3.5128837187549857,0.17115511551155116,3.1407941716543517,0.23734653465346534,0.0009990143508499217,590.4308271408081
3,3.0067928906494243,0.2689240924092409,2.7723682371082874,0.3131881188118812,0.0009977832013192385,569.348470211029
4,2.577442619821026,0.358996699669967,2.5424404562393037,0.3693861386138614,0.0009960612933065818,568.4851665496826
5,2.21563015842123,0.4382838283828383,2.0516321389415477,0.46986138613861383,0.0009938503261272714,541.0576593875885
6,1.9459690871978357,0.499009900990099,1.835372472479792,0.5187326732673267,0.00099115248173898,566.4811646938324
7,1.7172994775331454,0.5519339933993399,1.7613423425749977,0.5386138613861386,0.0009879704225884043,565.8081455230713
8,1.5139584931508936,0.5986138613861386,1.661858579456216,0.5606336633663367,0.0009843072889837512,568.0200862884521
9,1.3298170324457754,0.6416369636963697,1.6468899152066447,0.5721188118811881,0.000980166695995633,561.0928025245667
10,1.139529420544212,0.689029702970297,1.6471799863919172,0.585069306930693,0.0009755527298894294,560.3997747898102
11,0.9620585607034539,0.7331617161716172,1.62899968131698,0.5904950495049505,0.0009704699440926358,561.9509174823761
12,0.790092027245575,0.7756039603960396,1.6899616573163778,0.5914851485148515,0.0009649233547011817,562.0296478271484
13,0.6382511409233899,0.8151551155115512,1.86433549838491,0.5658613861386138,0.0009589184355291487,561.9327628612518
14,0.5050261063906226,0.8523696369636964,1.8652315626663736,0.5848316831683168,0.000952461112706777,562.2206313610077
15,0.41420262990611617,0.876,1.932581192592583,0.5805544554455445,0.00094555775883209,563.5204722881317
16,0.3389612917160437,0.8991419141914191,2.066007073558203,0.580039603960396,0.0009382151866819101,561.7889950275421
17,0.27881653510619314,0.9150891089108911,2.1470461821980997,0.5794455445544554,0.0009304406424884702,561.1334002017975
18,0.24677014399283004,0.923960396039604,2.21378532230736,0.57409900990099,0.000922241798788257,562.0015089511871
19,0.22079627057585385,0.9323168316831684,2.2239936279259105,0.586059405940594,0.0009136267468501441,562.585301399231
20,0.19081121755118416,0.9404092409240924,2.353509089252736,0.5693861386138613,0.0009046039886902867,561.8258905410767
21,0.17338266043851872,0.9456765676567657,2.367356633625408,0.5792871287128712,0.0008951824286816578,562.846691608429
22,0.16279121162159607,0.9482904290429043,2.3434845158699718,0.5822574257425742,0.0008853713647665072,563.9624733924866
23,0.14817608800618956,0.953993399339934,2.4698373728223366,0.570059405940594,0.000875180479280415,560.9321048259735
24,0.13750042649542932,0.9561188118811881,2.410994081572731,0.5792079207920792,0.0008646198293969955,560.8477017879486
25,0.12759652130281177,0.9596039603960396,2.4731068660764413,0.577069306930693,0.0008536998372026809,561.144837141037
26,0.11702936530860737,0.9625082508250825,2.4817820098895838,0.5792475247524752,0.0008424312794113805,561.3244471549988
27,0.1169484138272383,0.9628646864686469,2.5141440416279406,0.5754851485148514,0.0008308252767291645,560.5658385753632
28,0.10758692558055663,0.9661386138613861,2.5462812645694997,0.5749702970297029,0.0008188932828794709,562.8781182765961
29,0.09880573565003896,0.9683564356435643,2.6007859636155684,0.5731881188118811,0.0008066470732996622,564.9830830097198
30,0.09738172409538388,0.9691881188118812,2.5603710573734624,0.5806732673267326,0.0007940987335200908,561.6508033275604
31,0.08663598915846041,0.9729504950495049,2.5695752824179015,0.5824554455445544,0.0007812606472371397,563.0793881416321
32,0.08749162465825726,0.9725808580858086,2.6114735214308937,0.5772277227722772,0.0007681454840920092,561.269525051117
33,0.07938368723278393,0.975049504950495,2.6110269337550247,0.5824950495049505,0.000754766187167311,561.620049238205
34,0.07247091280666515,0.977069306930693,2.626465500350046,0.5785346534653465,0.0007411359602138073,561.9222898483276
35,0.07594331148522522,0.9764488448844885,2.5376720012627025,0.5863366336633663,0.0007272682546199041,563.8575601577759
36,0.06574550995594597,0.9792343234323432,2.631828393312964,0.5888316831683168,0.0007131767561367543,567.0090851783752
37,0.06346099663606965,0.980105610561056,2.6169232991379086,0.5796039603960396,0.0006988753713720733,562.6793930530548
38,0.059874539457138616,0.9812013201320132,2.6963904185247896,0.5751683168316831,0.0006843782140659972,559.7450487613678
39,0.054700674117595056,0.9826798679867986,2.590614000565935,0.594019801980198,0.0006696995911625235,562.5300765037537
40,0.0548507749000595,0.9828250825082508,2.6924535393384423,0.588,0.0006548539886902866,561.1115310192108
41,0.04909879392228111,0.9847392739273927,2.6944905503527954,0.5836435643564356,0.0006398560574665955,561.7158944606781
42,0.05060425869879549,0.983973597359736,2.6160197920563197,0.5923960396039604,0.0006247205986388453,566.2936725616455
43,0.03813712523404275,0.9882772277227723,2.6957503073663993,0.5895841584158416,0.0006094625490775734,565.5616760253906
44,0.0425056244981761,0.9867458745874588,2.7480818475024535,0.5907326732673267,0.0005940969666355699,562.9111330509186
45,0.04119381066792869,0.9871155115511551,2.699218872089197,0.5858217821782178,0.0005786390152875957,561.944721698761
46,0.03595383217498021,0.9885016501650165,2.7065091442448077,0.5875247524752475,0.0005631039501653704,562.0735790729523
47,0.03557327249210955,0.988963696369637,2.7300581345133264,0.5881980198019802,0.0005475071025025982,562.56933426857
48,0.031869446337468944,0.9902574257425742,2.665313959744897,0.5931881188118812,0.0005318638645048924,561.6193871498108
49,0.03001324771959396,0.9907722772277228,2.641915888739104,0.595049504950495,0.0005161896741595254,561.5239956378937
50,0.02544003191369005,0.9923036303630363,2.734437602581364,0.5922772277227722,0.0005005000000000003,564.2742524147034
51,0.027619041925019558,0.99193399339934,2.6960909822294026,0.5951287128712871,0.0004848103258404752,688.8088464736938
52,0.021462012791200833,0.9935709570957095,2.689475908095294,0.601069306930693,0.00046913613549510823,763.3142066001892
53,0.02129376642238779,0.9936897689768976,2.737741339513571,0.5947326732673267,0.0004534928974974023,1061.696259021759
54,0.021689729675355523,0.9937821782178218,2.693437821076648,0.6007920792079208,0.00043789604983463025,1036.1243662834167
55,0.017550530337338204,0.9951155115511551,2.665902948861075,0.6039603960396039,0.00042236098471240487,861.6502594947815
56,0.019066838222491268,0.9942706270627063,2.7874218357954876,0.5951683168316831,0.00040690303336443076,849.517529964447
57,0.017244401409361426,0.9948646864686469,2.789297904127895,0.5926732673267326,0.00039153745092242734,806.2040872573853
58,0.013156194922677165,0.9963960396039604,2.7234791831686946,0.5976633663366336,0.0003762794013611552,585.6733992099762
59,0.013911129981623624,0.9961056105610561,2.7089697800532426,0.6041584158415841,0.0003611439425334052,584.986545085907
60,0.012390293131714606,0.9967524752475247,2.7069643783852606,0.6051485148514851,0.00034614601130971405,606.2918388843536
61,0.010884759333144516,0.9971485148514851,2.675030760651768,0.6061386138613861,0.0003313004088374771,643.4264149665833
62,0.00851721897819648,0.9979669966996699,2.6999454532094522,0.6038415841584158,0.00031662178593400364,809.029812335968
63,0.007519951929439708,0.9982046204620462,2.7476765096069564,0.6022178217821782,0.00030212462862792713,880.0307278633118
64,0.008412953009057433,0.9979273927392739,2.6601840309671836,0.6114059405940594,0.0002878232438632463,861.6682703495026
65,0.007726866488341894,0.9979669966996699,2.6894086420512435,0.607009900990099,0.0002737317453800965,856.5965518951416
66,0.005551855885857108,0.9986402640264026,2.7109930082547784,0.609029702970297,0.0002598640397861932,853.1799960136414
67,0.004910384270697586,0.999009900990099,2.7036055235343404,0.6062970297029703,0.0002462338128326896,867.4893627166748
68,0.005641056666869928,0.9985742574257426,2.7057054156218423,0.6078415841584158,0.0002328545159079911,860.2928721904755
69,0.0034686124347048128,0.9993663366336634,2.6995364024379467,0.612,0.00021973935276286077,856.2672321796417
70,0.003167011687965455,0.9993531353135313,2.7120105892408013,0.6142574257425742,0.00020690126647990978,856.7467436790466
71,0.003387510546636783,0.9993531353135313,2.713833274237,0.612990099009901,0.00019435292670033825,856.8600981235504
72,0.0028790020224924136,0.9994983498349835,2.7125087020609637,0.6149306930693069,0.00018210671712052954,856.4842278957367
73,0.0025720482475451644,0.9995511551155115,2.6790967885007952,0.6168712871287129,0.00017017472327083603,856.7945687770844
74,0.0026836599165161843,0.9994983498349835,2.7077834468407205,0.6147722772277228,0.00015856872058862004,860.6765763759613
75,0.0013778985615745924,0.9998283828382838,2.6420856113244993,0.6226930693069307,0.0001473001627973196,856.8473379611969
76,0.0011790910642417362,0.9998283828382838,2.6532213799599376,0.6197623762376238,0.0001363801706030051,817.6831192970276
77,0.0009845219369694934,0.9998811881188119,2.65488315926684,0.6235247524752475,0.00012581952071958556,805.4260699748993
78,0.0009824095818032773,0.9998943894389439,2.6490381324362047,0.6195247524752475,0.00011562863523349338,830.1759464740753
79,0.0007104992466738983,0.99993399339934,2.6364194300764856,0.6214653465346535,0.0001058175713183427,834.6232786178589
80,0.0006191167371940573,0.9999207920792079,2.6294628472092128,0.6233663366336634,9.639601130971386e-05,825.8450646400452
81,0.0004457509656177016,0.999960396039604,2.629455670791097,0.6243960396039604,8.737325314985652e-05,818.8256227970123
82,0.0003874498935648403,0.999960396039604,2.6518418546147866,0.6194455445544554,7.875820121174362e-05,815.4221177101135
83,0.00045907073799926457,0.9999471947194719,2.6275850096504287,0.6232871287128713,7.055935751153013e-05,809.576985836029
84,0.000358414109936714,0.999960396039604,2.6221311353787335,0.6247524752475248,6.278481331809018e-05,814.6747560501099
85,0.0002735029005855875,0.9999471947194719,2.6141804213358624,0.6268910891089109,5.5442241167910324e-05,817.5633132457733
86,0.00020804841083335373,0.999960396039604,2.603147616188125,0.6276435643564356,4.853888729322336e-05,816.5061044692993
87,0.00021772899925201616,0.999960396039604,2.6593674002826804,0.6257425742574257,4.2081564470851557e-05,825.0319936275482
88,0.00020109276494346314,0.999960396039604,2.6453439465560535,0.6274455445544554,3.607664529881847e-05,839.071539402008
89,0.00019715678386533135,0.999960396039604,2.6461245780935383,0.6283960396039604,3.05300559073644e-05,818.577045917511
90,0.00014090923211159239,0.999973597359736,2.6474714500125094,0.6294257425742574,2.544727011057082e-05,815.5955867767334
91,0.00011663136630520385,0.999973597359736,2.643345320522195,0.6314851485148515,2.0833304004367e-05,818.8912727832794
92,0.00016339815384170452,0.9999471947194719,2.6417431248768724,0.6306534653465347,1.6692711016248837e-05,816.202951669693
93,0.0001223808502580159,0.999973597359736,2.6522540419030896,0.6298613861386139,1.3029577411595715e-05,817.0442225933075
94,9.662428362027622e-05,0.999973597359736,2.638727220082047,0.6308514851485149,9.847518261019987e-06,816.6309390068054
95,0.00011379166059242101,0.999960396039604,2.627360004188991,0.6308514851485149,7.14967387272874e-06,766.6141841411591
96,8.994480774936915e-05,0.999986798679868,2.6316687401662957,0.6313663366336634,4.9387066934183575e-06,868.4660725593567
97,9.618117326829066e-05,0.999973597359736,2.6466258739740542,0.632,3.2167986807615425e-06,865.8216183185577
98,9.937850098131784e-05,0.999960396039604,2.6277423032534006,0.631960396039604,1.9856491500783564e-06,856.6593658924103
99,8.193997641381417e-05,0.999986798679868,2.6224213786786144,0.6311287128712871,1.2464730973170658e-06,877.7613942623138
100,8.604301973945298e-05,0.999973597359736,2.6390153310511373,0.6309306930693069,1e-06,864.1199426651001
